Time,Load (MW),Solar Generation (MW),Price ($/MWh),s1_Gen,s2_Line,s3_XFMR,P_available,Label_y
2021-01-01 00:00:00,2144.402025507289,0.0,33.09,1,1,1,3040.0,1
2021-01-01 00:15:00,2090.2507660749916,0.0,30.26,1,1,1,3040.0,1
2021-01-01 00:30:00,2040.157753794548,0.0,30.26,1,1,1,3040.0,1
2021-01-01 00:45:00,2014.69628290382,0.0,30.26,1,1,1,3040.0,1
2021-01-01 01:00:00,1980.1141223644063,0.0,30.26,1,1,1,3040.0,1
2021-01-01 01:15:00,1954.5723241750193,0.0,27.66,1,1,1,3040.0,1
2021-01-01 01:30:00,1942.9903331322457,0.0,27.66,1,1,1,3040.0,1
2021-01-01 01:45:00,1938.1546382193592,0.0,27.66,1,1,1,3040.0,1
2021-01-01 02:00:00,1913.2879014927746,0.0,27.66,1,1,1,3040.0,1
2021-01-01 02:15:00,1923.7131404770976,0.0,30.2,1,1,1,3040.0,1
2021-01-01 02:30:00,1913.5155713087354,0.0,30.2,1,1,1,3040.0,1
2021-01-01 02:45:00,1892.9775158218818,0.0,30.2,1,1,1,3040.0,1
2021-01-01 03:00:00,1911.694106653197,0.0,30.2,1,1,1,3040.0,1
2021-01-01 03:15:00,1945.5397718295203,0.0,25.8,1,1,1,3040.0,1
2021-01-01 03:30:00,1920.135379037673,0.0,25.8,1,1,1,3040.0,1
2021-01-01 03:45:00,1856.747088634135,0.0,25.8,1,1,1,3040.0,1
2021-01-01 04:00:00,1874.940153583253,0.309672,25.8,1,1,1,3040.309672,1
2021-01-01 04:15:00,1916.4306482780282,3.4589016,33.01,1,1,1,3043.4589016,1
2021-01-01 04:30:00,1844.4076550522611,7.8266232,33.01,1,1,1,3047.8266232,1
2021-01-01 04:45:00,1891.7035459174388,25.603142399999996,33.01,1,1,1,3065.6031424,1
2021-01-01 05:00:00,1967.1139497175475,38.3023872,33.01,1,1,1,3078.3023872,1
2021-01-01 05:15:00,2029.543081943481,89.3726856,45.44,1,1,1,3129.3726856,1
2021-01-01 05:30:00,2085.214388417867,120.1540824,45.44,1,1,1,3160.1540824,1
2021-01-01 05:45:00,2115.6491061674997,186.523524,45.44,1,1,1,3226.523524,1
2021-01-01 06:00:00,2222.413860000668,221.49087839999999,45.44,1,1,1,3261.4908784,1
2021-01-01 06:15:00,2358.160549201628,300.44646720000003,50.98,1,1,1,3340.4464672,1
2021-01-01 06:30:00,2340.197866968746,330.94646639999996,50.98,1,1,1,3370.9464663999997,1
2021-01-01 06:45:00,2496.3234658976726,443.20122000000003,50.98,1,1,1,3483.20122,1
2021-01-01 07:00:00,2618.227652222227,493.15669919999993,50.98,1,1,1,3533.1566992,1
2021-01-01 07:15:00,2752.8856743313995,599.0483663999998,51.04,1,1,1,3639.0483664,1
2021-01-01 07:30:00,2687.1062319692633,696.2018976,51.04,1,1,1,3736.2018976,1
2021-01-01 07:45:00,2855.0096566312773,689.2921728000001,51.04,1,1,1,3729.2921728,1
2021-01-01 08:00:00,2869.056991810976,743.9115815999999,51.04,1,1,1,3783.9115816,1
2021-01-01 08:15:00,2902.847223760568,837.8202888,49.63,1,1,1,3877.8202888,1
2021-01-01 08:30:00,2880.987853332088,889.5637872,49.63,1,1,1,3929.5637871999998,1
2021-01-01 08:45:00,2927.540864067274,1043.0843544000002,49.63,1,1,1,4083.0843544,1
2021-01-01 09:00:00,2984.6741422014034,1087.9477488,49.63,1,1,1,4127.9477488,1
2021-01-01 09:15:00,2868.5536283022143,1081.1363112,46.86,1,1,1,4121.1363112,1
2021-01-01 09:30:00,2871.6599981969443,1142.0609112,46.86,1,1,1,4182.0609112,1
2021-01-01 09:45:00,3010.777058051362,1211.8865615999998,46.86,1,1,1,4251.8865616,1
2021-01-01 10:00:00,2994.1288107557325,1362.112488,46.86,1,1,1,4402.112488,1
2021-01-01 10:15:00,3012.7372065962645,1343.90916,44.92,1,1,1,4383.90916,1
2021-01-01 10:30:00,3149.3441377029294,1432.7392464,44.92,1,1,1,4472.7392464,1
2021-01-01 10:45:00,3016.9658109687966,1570.3857576,44.92,1,1,1,4610.3857576,1
2021-01-01 11:00:00,2834.55274036413,1573.1647272,44.92,1,1,1,4613.1647272,1
2021-01-01 11:15:00,2849.749126367489,1619.1160128000001,42.17,1,1,1,4659.1160128,1
2021-01-01 11:30:00,2917.7926620151716,1550.2368816,42.17,1,1,1,4590.2368816,1
2021-01-01 11:45:00,2792.5921803651563,1446.2247888,42.17,1,1,1,4486.2247888,1
2021-01-01 12:00:00,2608.95760067678,1506.3603984000001,42.17,1,1,1,4546.3603984,1
2021-01-01 12:15:00,2566.0931199088755,1312.2647207999998,41.04,1,1,1,4352.2647208,1
2021-01-01 12:30:00,2581.003211957235,1275.4622232,41.04,1,1,1,4315.4622232,1
2021-01-01 12:45:00,2746.078379837911,1295.9288496000001,41.04,1,1,1,4335.9288496,1
2021-01-01 13:00:00,2723.155860316785,1257.7166712,41.04,1,1,1,4297.7166712,1
2021-01-01 13:15:00,2749.859145629185,1200.8783951999999,39.49,1,1,1,4240.878395199999,1
2021-01-01 13:30:00,2857.219764332352,1156.9897944,39.49,1,1,1,4196.9897944,1
2021-01-01 13:45:00,2832.835038344785,1185.2601552,39.49,1,1,1,4225.2601552,1
2021-01-01 14:00:00,2882.8876598774464,1118.5177608,39.49,1,1,1,4158.517760799999,1
2021-01-01 14:15:00,3007.952313832064,1059.5144736,39.38,1,1,1,4099.5144736,1
2021-01-01 14:30:00,3029.4403439644557,942.7115808000001,39.38,1,1,1,3982.7115808,1
2021-01-01 14:45:00,3031.8699986210386,906.120468,39.38,1,1,1,3946.120468,1
2021-01-01 15:00:00,3190.345131656871,846.4695624,39.38,1,1,1,3886.4695624,1
2021-01-01 15:15:00,3273.2284960621632,724.9111848,42.88,1,1,1,3764.9111848000002,1
2021-01-01 15:30:00,3340.163358128092,569.641644,42.88,1,1,1,3609.6416440000003,1
2021-01-01 15:45:00,3316.3947857849025,602.4103272,42.88,1,1,1,3642.4103272,1
2021-01-01 16:00:00,3244.5490168876245,550.5645024,42.88,1,1,1,3590.5645024,1
2021-01-01 16:15:00,3276.7390682301366,326.01998879999996,48.2,1,1,1,3366.0199887999997,1
2021-01-01 16:30:00,3292.8635201425823,317.4326496,48.2,1,1,1,3357.4326496,1
2021-01-01 16:45:00,3227.273488803011,229.76315999999997,48.2,1,1,1,3269.76316,1
2021-01-01 17:00:00,3220.1946921442322,177.01390080000002,48.2,1,1,1,3217.0139008,0
2021-01-01 17:15:00,3260.7996852996853,107.8116336,50.16,1,1,1,3147.8116336,0
2021-01-01 17:30:00,3314.6632977288596,70.0612704,50.16,1,1,1,3110.0612704,0
2021-01-01 17:45:00,3278.2505041989593,55.314151200000005,50.16,1,1,1,3095.3141512,0
2021-01-01 18:00:00,3271.6955556075704,48.956450399999994,50.16,1,1,1,3088.9564504,0
2021-01-01 18:15:00,3257.631180098682,29.195337600000002,54.99,1,1,1,3069.1953376,0
2021-01-01 18:30:00,3213.2688470002668,18.7257312,54.99,1,1,1,3058.7257312,0
2021-01-01 18:45:00,3204.267194988645,7.5559968,54.99,1,1,1,3047.5559968,0
2021-01-01 19:00:00,3110.7873863676805,3.6164303999999996,54.99,1,1,1,3043.6164304,0
2021-01-01 19:15:00,3071.846246754768,0.0,52.92,1,1,1,3040.0,0
2021-01-01 19:30:00,2955.4869461905296,0.0,52.92,1,1,1,3040.0,1
2021-01-01 19:45:00,2817.1025831342245,0.0,52.92,1,1,1,3040.0,1
2021-01-01 20:00:00,2857.9105656661827,0.0,52.92,1,1,1,3040.0,1
2021-01-01 20:15:00,2869.8546868315984,0.0,50.02,1,1,1,3040.0,1
2021-01-01 20:30:00,2863.8490959180517,0.0,50.02,1,1,1,3040.0,1
2021-01-01 20:45:00,2863.8785983082366,0.0,50.02,1,1,1,3040.0,1
2021-01-01 21:00:00,2806.616028210494,0.0,50.02,1,1,1,3040.0,1
2021-01-01 21:15:00,2866.363758163856,0.0,45.06,1,1,1,3040.0,1
2021-01-01 21:30:00,2761.9282623416284,0.0,45.06,1,1,1,3040.0,1
2021-01-01 21:45:00,2668.4160326534975,0.0,45.06,1,1,1,3040.0,1
2021-01-01 22:00:00,2617.7986392024472,0.0,45.06,1,1,1,3040.0,1
2021-01-01 22:15:00,2489.14399849958,0.0,35.44,1,1,1,3040.0,1
2021-01-01 22:30:00,2448.2163985044235,0.0,35.44,1,1,1,3040.0,1
2021-01-01 22:45:00,2394.295040920128,0.0,35.44,1,1,1,3040.0,1
2021-01-01 23:00:00,2265.4345980812514,0.0,35.44,1,1,1,3040.0,1
2021-01-01 23:15:00,2248.393032891666,0.0,33.49,1,1,1,3040.0,1
2021-01-01 23:30:00,2187.033153396374,0.0,33.49,1,1,1,3040.0,1
2021-01-01 23:45:00,2091.9301560271356,0.0,33.49,1,1,1,3040.0,1
2021-01-02 00:00:00,2252.4656743164255,0.0969408,37.69,1,1,1,3040.0969408,1
2021-01-02 00:15:00,2171.671188253111,0.0,35.65,1,1,1,3040.0,1
2021-01-02 00:30:00,2183.1473474796,0.0,35.65,1,1,1,3040.0,1
2021-01-02 00:45:00,2191.880201252832,0.0,35.65,1,1,1,3040.0,1
2021-01-02 01:00:00,2099.2397888466603,0.0969408,35.65,1,1,1,3040.0969408,1
2021-01-02 01:15:00,2140.089188426599,0.0969408,33.43,1,1,1,3040.0969408,1
2021-01-02 01:30:00,2074.699329104843,0.0,33.43,1,1,1,3040.0,1
2021-01-02 01:45:00,2057.3800055556517,0.0969408,33.43,1,1,1,3040.0969408,1
2021-01-02 02:00:00,2020.402013036307,0.0,33.43,1,1,1,3040.0,1
2021-01-02 02:15:00,2024.917913901753,0.309672,33.04,1,1,1,3040.309672,1
2021-01-02 02:30:00,2048.0151377001744,0.0,33.04,1,1,1,3040.0,1
2021-01-02 02:45:00,2000.884242688256,0.0,33.04,1,1,1,3040.0,1
2021-01-02 03:00:00,1953.1674267405451,0.0,33.04,1,1,1,3040.0,1
2021-01-02 03:15:00,2002.4444290746226,0.0,32.64,1,1,1,3040.0,1
2021-01-02 03:30:00,1948.9859764304765,0.0,32.64,1,1,1,3040.0,1
2021-01-02 03:45:00,1977.1285590736675,0.0767448,32.64,1,1,1,3040.0767448,1
2021-01-02 04:00:00,1941.9031241153905,0.693396,32.64,1,1,1,3040.693396,1
2021-01-02 04:15:00,1983.5344154617362,4.5521784,34.74,1,1,1,3044.5521784,1
2021-01-02 04:30:00,1969.9080212978213,8.334216,34.74,1,1,1,3048.334216,1
2021-01-02 04:45:00,2044.5568240125187,21.6346284,34.74,1,1,1,3061.6346284,1
2021-01-02 05:00:00,2056.663540692201,27.2430576,34.74,1,1,1,3067.2430576,1
2021-01-02 05:15:00,2207.533217029502,36.3844404,46.66,1,1,1,3076.3844404,1
2021-01-02 05:30:00,2300.5028073888634,51.884870400000004,46.66,1,1,1,3091.8848704,1
2021-01-02 05:45:00,2398.2411112134228,75.2731848,46.66,1,1,1,3115.2731848,1
2021-01-02 06:00:00,2461.2508178118587,91.578762,46.66,1,1,1,3131.578762,1
2021-01-02 06:15:00,2496.5002444945535,136.7390376,55.72,1,1,1,3176.7390376,1
2021-01-02 06:30:00,2610.623319977503,167.9203152,55.72,1,1,1,3207.9203152,1
2021-01-02 06:45:00,2550.0967717882386,212.28015599999998,55.72,1,1,1,3252.280156,1
2021-01-02 07:00:00,2634.1870634545994,270.949536,55.72,1,1,1,3310.949536,1
2021-01-02 07:15:00,2789.887436514003,334.3367016,62.61,1,1,1,3374.3367016,1
2021-01-02 07:30:00,2785.487880173039,304.39411200000006,62.61,1,1,1,3344.394112,1
2021-01-02 07:45:00,2793.1593370827845,363.00492360000004,62.61,1,1,1,3403.0049236,1
2021-01-02 08:00:00,2878.874695941064,436.44431160000005,62.61,1,1,1,3476.4443116,1
2021-01-02 08:15:00,2948.851729829228,513.0558179999999,57.86,1,1,1,3553.055818,1
2021-01-02 08:30:00,2960.297143119193,582.0850728,57.86,1,1,1,3622.0850728,1
2021-01-02 08:45:00,2948.0745133822074,591.2527104,57.86,1,1,1,3631.2527104,1
2021-01-02 09:00:00,2968.815354101721,693.32868,57.86,1,1,1,3733.32868,1
2021-01-02 09:15:00,2739.58859425283,672.5167020000001,52.31,1,1,1,3712.516702,1
2021-01-02 09:30:00,2792.3244041036573,711.1051992000001,52.31,1,1,1,3751.1051992000002,1
2021-01-02 09:45:00,2897.8583410602832,802.1023164000001,52.31,1,1,1,3842.1023164,1
2021-01-02 10:00:00,2850.915465101657,778.3316244,52.31,1,1,1,3818.3316244,1
2021-01-02 10:15:00,2878.455420825746,878.505804,50.54,1,1,1,3918.505804,1
2021-01-02 10:30:00,2901.1817965880973,913.6919483999999,50.54,1,1,1,3953.6919484,1
2021-01-02 10:45:00,2877.8628764123423,976.708854,50.54,1,1,1,4016.708854,1
2021-01-02 11:00:00,2668.2052952229483,986.4615024,50.54,1,1,1,4026.4615024,1
2021-01-02 11:15:00,2800.5779518209115,969.0431256,45.98,1,1,1,4009.0431256,1
2021-01-02 11:30:00,2709.882372155446,889.0555212,45.98,1,1,1,3929.0555212,1
2021-01-02 11:45:00,2894.722818906917,770.8099607999999,45.98,1,1,1,3810.8099607999998,1
2021-01-02 12:00:00,2574.171152782098,823.074516,45.98,1,1,1,3863.074516,1
2021-01-02 12:15:00,2512.6121276642853,858.6403452,42.91,1,1,1,3898.6403452,1
2021-01-02 12:30:00,2530.1235986347806,847.9102104,42.91,1,1,1,3887.9102104,1
2021-01-02 12:45:00,2774.963974821097,881.6711904,42.91,1,1,1,3921.6711904,1
2021-01-02 13:00:00,2734.111731533264,810.9198900000001,42.91,1,1,1,3850.91989,1
2021-01-02 13:15:00,2712.884411335898,750.1615704,39.05,1,1,1,3790.1615704,1
2021-01-02 13:30:00,2848.4253014056103,817.7131512,39.05,1,1,1,3857.7131512,1
2021-01-02 13:45:00,2669.887514762272,847.8099036,39.05,1,1,1,3887.8099036,1
2021-01-02 14:00:00,2641.9025612392625,772.2472428,39.05,1,1,1,3812.2472428,1
2021-01-02 14:15:00,2929.4952519932995,714.4967808,34.09,1,1,1,3754.4967808,1
2021-01-02 14:30:00,3173.2627961239177,644.3917524,34.09,1,1,1,3684.3917524,1
2021-01-02 14:45:00,3287.3645570356234,616.5179064,34.09,1,1,1,3656.5179064,1
2021-01-02 15:00:00,3308.805113619548,505.9616364,34.09,1,1,1,3545.9616364,1
2021-01-02 15:15:00,3420.5027236568044,380.6252604,34.9,1,1,1,3420.6252604,1
2021-01-02 15:30:00,3439.4362423166776,456.251202,34.9,1,1,1,3496.251202,1
2021-01-02 15:45:00,3458.831338064059,264.8961216,34.9,1,1,1,3304.8961216,0
2021-01-02 16:00:00,3426.897838048729,231.23140919999997,34.9,1,1,1,3271.2314092,0
2021-01-02 16:15:00,3454.2224531047264,223.7474448,42.14,1,1,1,3263.7474448,0
2021-01-02 16:30:00,3522.2609072781866,242.03222999999997,42.14,1,1,1,3282.03223,0
2021-01-02 16:45:00,3479.278899656081,188.77403159999997,42.14,1,1,1,3228.7740316,0
2021-01-02 17:00:00,3502.8121583150605,155.04536520000002,42.14,1,1,1,3195.0453652,0
2021-01-02 17:15:00,3572.0362212418845,106.04179080000002,48.5,1,1,1,3146.0417908,0
2021-01-02 17:30:00,3491.8737864478353,90.505008,48.5,1,1,1,3130.505008,0
2021-01-02 17:45:00,3459.9852711099675,82.9476648,48.5,1,1,1,3122.9476648,0
2021-01-02 18:00:00,3450.856414657665,60.1416684,48.5,1,1,1,3100.1416684,0
2021-01-02 18:15:00,3373.5467890932096,38.356916399999996,51.44,1,1,1,3078.3569164,0
2021-01-02 18:30:00,3318.6264990419677,29.449807200000002,51.44,1,1,1,3069.4498072,0
2021-01-02 18:45:00,3287.670976998076,12.6750096,51.44,1,1,1,3052.6750096,0
2021-01-02 19:00:00,3218.4412661877473,7.8077736,51.44,1,1,1,3047.8077736,0
2021-01-02 19:15:00,3248.7613232446083,0.3864168,50.56,1,1,1,3040.3864168,0
2021-01-02 19:30:00,3153.7529791305215,0.0,50.56,1,1,1,3040.0,0
2021-01-02 19:45:00,3088.0248816774174,0.0,50.56,1,1,1,3040.0,0
2021-01-02 20:00:00,3174.8318501337867,0.0,50.56,1,1,1,3040.0,0
2021-01-02 20:15:00,3139.524008452204,0.0,47.7,1,1,1,3040.0,0
2021-01-02 20:30:00,3203.9087641702376,0.0,47.7,1,1,1,3040.0,0
2021-01-02 20:45:00,3117.7497825059545,0.0,47.7,1,1,1,3040.0,0
2021-01-02 21:00:00,3094.3497128396893,0.0,47.7,1,1,1,3040.0,0
2021-01-02 21:15:00,3078.070196672648,0.0,44.64,1,1,1,3040.0,0
2021-01-02 21:30:00,3024.480778311604,0.0,44.64,1,1,1,3040.0,1
2021-01-02 21:45:00,2913.148543204213,0.0,44.64,1,1,1,3040.0,1
2021-01-02 22:00:00,2863.314993603268,0.0,44.64,1,1,1,3040.0,1
2021-01-02 22:15:00,2785.9946767570596,0.0,38.7,1,1,1,3040.0,1
2021-01-02 22:30:00,2659.2290026708415,0.0,38.7,1,1,1,3040.0,1
2021-01-02 22:45:00,2559.452219253744,0.0,38.7,1,1,1,3040.0,1
2021-01-02 23:00:00,2487.475711150957,0.0,38.7,1,1,1,3040.0,1
2021-01-02 23:15:00,2538.3764755268307,0.0,29.78,1,1,1,3040.0,1
2021-01-02 23:30:00,2435.814818614845,0.0,29.78,1,1,1,3040.0,1
2021-01-02 23:45:00,2329.991219292972,0.0,29.78,1,1,1,3040.0,1
2021-01-03 00:00:00,2145.4414613567624,0.0,33.49,1,1,1,3040.0,1
2021-01-03 00:15:00,2107.316135132618,0.0,30.14,1,1,1,3040.0,1
2021-01-03 00:30:00,2096.68494257078,0.0,30.14,1,1,1,3040.0,1
2021-01-03 00:45:00,2044.8022973614848,0.0,30.14,1,1,1,3040.0,1
2021-01-03 01:00:00,2000.241684557126,0.0,30.14,1,1,1,3040.0,1
2021-01-03 01:15:00,2011.6453929671943,0.0,29.25,1,1,1,3040.0,1
2021-01-03 01:30:00,1936.793262118042,0.0,29.25,1,1,1,3040.0,1
2021-01-03 01:45:00,1920.713746126626,0.0,29.25,1,1,1,3040.0,1
2021-01-03 02:00:00,1943.0399247717319,0.0,29.25,1,1,1,3040.0,1
2021-01-03 02:15:00,1932.7926710220866,0.0,26.71,1,1,1,3040.0,1
2021-01-03 02:30:00,1957.4479148341654,0.0,26.71,1,1,1,3040.0,1
2021-01-03 02:45:00,1912.3856721173584,0.0,26.71,1,1,1,3040.0,1
2021-01-03 03:00:00,1932.3657298741646,0.0,26.71,1,1,1,3040.0,1
2021-01-03 03:15:00,1989.023057569104,0.0969408,26.74,1,1,1,3040.0969408,1
2021-01-03 03:30:00,1924.4362228027808,0.0,26.74,1,1,1,3040.0,1
2021-01-03 03:45:00,1920.3107046575335,0.0,26.74,1,1,1,3040.0,1
2021-01-03 04:00:00,1877.2396245975124,0.7162847999999999,26.74,1,1,1,3040.7162848,1
2021-01-03 04:15:00,1952.696319713199,5.9430096,28.2,1,1,1,3045.9430096,1
2021-01-03 04:30:00,1880.9030123450666,11.1872376,28.2,1,1,1,3051.1872376,1
2021-01-03 04:45:00,1904.1731563603819,29.5561728,28.2,1,1,1,3069.5561728,1
2021-01-03 05:00:00,1993.175388974863,36.7351776,28.2,1,1,1,3076.7351776,1
2021-01-03 05:15:00,2149.998304244783,76.0190904,43.75,1,1,1,3116.0190904,1
2021-01-03 05:30:00,2160.8220792231696,108.94799520000001,43.75,1,1,1,3148.9479952,1
2021-01-03 05:45:00,2249.851195370549,183.0646224,43.75,1,1,1,3223.0646224,1
2021-01-03 06:00:00,2485.2827503250273,225.461412,43.75,1,1,1,3265.461412,1
2021-01-03 06:15:00,2553.1006555457448,290.5436952,51.79,1,1,1,3330.5436952,1
2021-01-03 06:30:00,2693.4409412813907,359.67864240000006,51.79,1,1,1,3399.6786424,1
2021-01-03 06:45:00,2716.5010997863988,426.22580880000004,51.79,1,1,1,3466.2258088,1
2021-01-03 07:00:00,2731.7124515137702,489.3517728,51.79,1,1,1,3529.3517728,1
2021-01-03 07:15:00,2992.9221857032626,654.1767144,52.4,1,1,1,3694.1767144,1
2021-01-03 07:30:00,3112.7216566333936,722.9750615999999,52.4,1,1,1,3762.9750616,1
2021-01-03 07:45:00,2818.2378411139466,791.8461143999999,52.4,1,1,1,3831.8461144,1
2021-01-03 08:00:00,2898.275369120551,878.0991912,52.4,1,1,1,3918.0991912,1
2021-01-03 08:15:00,2922.729699831561,1076.0778864000001,51.75,1,1,1,4116.0778864,1
2021-01-03 08:30:00,3120.613848755809,1021.0141656,51.75,1,1,1,4061.0141656,1
2021-01-03 08:45:00,3001.6977136296005,1292.5157256,51.75,1,1,1,4332.5157256,1
2021-01-03 09:00:00,3118.6077333065487,1255.3079616,51.75,1,1,1,4295.3079615999995,1
2021-01-03 09:15:00,2957.3663523824016,1371.6732744,50.0,1,1,1,4411.6732744,1
2021-01-03 09:30:00,3077.0250390919127,1479.6262800000002,50.0,1,1,1,4519.62628,1
2021-01-03 09:45:00,2804.0897219855883,1526.4513792,50.0,1,1,1,4566.4513792,1
2021-01-03 10:00:00,3014.823388778024,1691.0716680000003,50.0,1,1,1,4731.0716680000005,1
2021-01-03 10:15:00,3285.0312900995564,1549.7414064,46.38,1,1,1,4589.7414064,1
2021-01-03 10:30:00,2944.370797685115,1530.0906983999998,46.38,1,1,1,4570.090698399999,1
2021-01-03 10:45:00,3185.26747122428,1644.7972464,46.38,1,1,1,4684.7972463999995,1
2021-01-03 11:00:00,2870.503486192716,1583.8416792,46.38,1,1,1,4623.8416792,1
2021-01-03 11:15:00,2896.777624086387,1547.9857008000001,36.96,1,1,1,4587.9857008,1
2021-01-03 11:30:00,2985.472345160973,1595.894652,36.96,1,1,1,4635.894652,1
2021-01-03 11:45:00,2919.981924002689,1708.3836792,36.96,1,1,1,4748.3836792,1
2021-01-03 12:00:00,2641.5103877065662,1779.8559768,36.96,1,1,1,4819.8559768,1
2021-01-03 12:15:00,2476.815568348379,1748.5952616,34.9,1,1,1,4788.5952615999995,1
2021-01-03 12:30:00,2553.74350980503,1737.7069248,34.9,1,1,1,4777.7069248,1
2021-01-03 12:45:00,2707.588669129291,1755.2316672000004,34.9,1,1,1,4795.231667200001,1
2021-01-03 13:00:00,2749.4518543301356,1641.7274544,34.9,1,1,1,4681.7274544,1
2021-01-03 13:15:00,2855.767751626392,1613.1110687999999,34.47,1,1,1,4653.1110688,1
2021-01-03 13:30:00,2623.984861459155,1477.9311624,34.47,1,1,1,4517.9311624,1
2021-01-03 13:45:00,2869.6872136023107,1244.71314,34.47,1,1,1,4284.71314,1
2021-01-03 14:00:00,2865.4726391935474,1161.4867703999998,34.47,1,1,1,4201.4867704,1
2021-01-03 14:15:00,3209.7511113956994,1168.7438664000001,34.5,1,1,1,4208.7438664,1
2021-01-03 14:30:00,3345.1716308744544,1110.8836727999999,34.5,1,1,1,4150.8836728,1
2021-01-03 14:45:00,3323.45125023796,902.1984048,34.5,1,1,1,3942.1984048,1
2021-01-03 15:00:00,3117.27443341671,889.1854488,34.5,1,1,1,3929.1854488,1
2021-01-03 15:15:00,3118.303735320642,788.7278520000001,34.76,1,1,1,3828.727852,1
2021-01-03 15:30:00,3292.1016750515673,811.0875168,34.76,1,1,1,3851.0875168000002,1
2021-01-03 15:45:00,3186.951425633328,682.2168408,34.76,1,1,1,3722.2168407999998,1
2021-01-03 16:00:00,3181.13298251778,627.2325576,34.76,1,1,1,3667.2325576,1
2021-01-03 16:15:00,3103.9159502878806,487.0952064,40.47,1,1,1,3527.0952064,1
2021-01-03 16:30:00,3124.794674397912,440.1341208,40.47,1,1,1,3480.1341208,1
2021-01-03 16:45:00,3069.6670095638297,350.1501696,40.47,1,1,1,3390.1501696,1
2021-01-03 17:00:00,3038.8856525015735,304.95286799999997,40.47,1,1,1,3344.952868,1
2021-01-03 17:15:00,3227.73242233109,212.90219280000002,48.01,1,1,1,3252.9021928,1
2021-01-03 17:30:00,3133.8642614626033,183.1009752,48.01,1,1,1,3223.1009752,1
2021-01-03 17:45:00,3149.648672257025,121.44528000000001,48.01,1,1,1,3161.44528,1
2021-01-03 18:00:00,3139.3662293340535,93.3270624,48.01,1,1,1,3133.3270624,0
2021-01-03 18:15:00,3071.4368053788226,43.072682400000005,51.61,1,1,1,3083.0726824,1
2021-01-03 18:30:00,3062.3598354776873,23.413896,51.61,1,1,1,3063.413896,1
2021-01-03 18:45:00,3093.0379319949325,8.7879528,51.61,1,1,1,3048.7879528,0
2021-01-03 19:00:00,3122.890869169899,3.6595152,51.61,1,1,1,3043.6595152,0
2021-01-03 19:15:00,3055.8048918476597,0.0,47.16,1,1,1,3040.0,0
2021-01-03 19:30:00,3004.164738806854,0.0,47.16,1,1,1,3040.0,1
2021-01-03 19:45:00,2933.596660731973,0.0,47.16,1,1,1,3040.0,1
2021-01-03 20:00:00,2979.876679758513,0.0,47.16,1,1,1,3040.0,1
2021-01-03 20:15:00,2937.003575594133,0.0,37.13,1,1,1,3040.0,1
2021-01-03 20:30:00,2920.1202280657362,0.0,37.13,1,1,1,3040.0,1
2021-01-03 20:45:00,2976.699040760157,0.0,37.13,1,1,1,3040.0,1
2021-01-03 21:00:00,2963.5935543351634,0.0,37.13,1,1,1,3040.0,1
2021-01-03 21:15:00,2889.1724054439082,0.0,34.69,1,1,1,3040.0,1
2021-01-03 21:30:00,2846.524599127689,0.0,34.69,1,1,1,3040.0,1
2021-01-03 21:45:00,2745.776348369119,0.0,34.69,1,1,1,3040.0,1
2021-01-03 22:00:00,2658.704593492752,0.0,34.69,1,1,1,3040.0,1
2021-01-03 22:15:00,2595.237184732951,0.0,28.75,1,1,1,3040.0,1
2021-01-03 22:30:00,2537.3465855654463,0.0,28.75,1,1,1,3040.0,1
2021-01-03 22:45:00,2400.7285001196165,0.0,28.75,1,1,1,3040.0,1
2021-01-03 23:00:00,2406.1382439089252,0.0,28.75,1,1,1,3040.0,1
2021-01-03 23:15:00,2318.997188080825,0.0,26.21,1,1,1,3040.0,1
2021-01-03 23:30:00,2289.80417975752,0.0,26.21,1,1,1,3040.0,1
2021-01-03 23:45:00,2248.090326041801,0.0,26.21,1,1,1,3040.0,1
2021-01-04 00:00:00,2244.0131661748046,0.0,40.02,1,1,1,3040.0,1
2021-01-04 00:15:00,2182.2553794315318,0.0,38.87,1,1,1,3040.0,1
2021-01-04 00:30:00,2189.633465461599,0.0,38.87,1,1,1,3040.0,1
2021-01-04 00:45:00,2107.782545786121,0.0,38.87,1,1,1,3040.0,1
2021-01-04 01:00:00,2046.8118913987378,0.0,38.87,1,1,1,3040.0,1
2021-01-04 01:15:00,1996.473690555996,0.0,38.12,1,1,1,3040.0,1
2021-01-04 01:30:00,2028.4335559887706,0.0,38.12,1,1,1,3040.0,1
2021-01-04 01:45:00,2025.0242956253987,0.0,38.12,1,1,1,3040.0,1
2021-01-04 02:00:00,1999.1945804204104,0.0,38.12,1,1,1,3040.0,1
2021-01-04 02:15:00,2004.8232376527833,0.0,37.28,1,1,1,3040.0,1
2021-01-04 02:30:00,1959.9412615700155,0.0,37.28,1,1,1,3040.0,1
2021-01-04 02:45:00,1895.4912954050794,0.309672,37.28,1,1,1,3040.309672,1
2021-01-04 03:00:00,1860.784162757606,0.309672,37.28,1,1,1,3040.309672,1
2021-01-04 03:15:00,1891.896313917265,0.1844567999999999,37.9,1,1,1,3040.1844568,1
2021-01-04 03:30:00,1829.7423453612773,0.0,37.9,1,1,1,3040.0,1
2021-01-04 03:45:00,1837.085147426495,2.551428,37.9,1,1,1,3042.551428,1
2021-01-04 04:00:00,1836.839730220349,5.6427624000000005,37.9,1,1,1,3045.6427624,1
